id,cluster
3166,85
3167,99
3168,99
3169,16
3170,38
3171,13
3172,2
3173,47
3174,37
3175,80
3176,84
3177,27
3178,70
3179,2
3180,33
3181,33
3182,7
3183,70
3184,15
3185,37
3186,33
3187,18
3188,2
3189,80
3190,88
3191,15
3192,80
3193,13
3194,13
3195,13
3196,13
3197,13
3198,13
3199,13
3200,2
3202,54
3203,54
3204,54
3205,54
3206,54
3207,89
3208,54
3209,54
3210,54
3211,54
3212,54
3213,54
3214,54
3215,54
3216,54
3217,54
3218,54
3219,54
3220,54
3221,54
3222,54
3223,54
3224,54
3225,54
3226,53
3227,12
3228,98
3229,69
3230,3
3231,4
3232,99
3233,84
3234,65
3235,60
3236,96
3237,2
3238,98
3239,16
3240,16
3241,62
3242,59
3243,62
3244,62
3245,62
3246,39
3247,62
3248,16
3249,22
3250,8
3251,85
3252,2
3253,41
3254,15
3255,12
3256,54
3257,98
3258,82
3259,92
3260,60
3261,44
3262,98
3263,59
3264,62
3265,76
3266,1
3267,13
3268,43
3269,76
3270,18
3271,80
3272,80
3273,80
3274,80
3275,80
3276,80
3277,80
3278,15
3279,81
3280,70
3281,43
3282,74
3283,20
3284,84
3285,35
3286,13
3287,62
3288,22
3289,33
3290,11
3291,31
3292,1
3293,97
3294,7
3295,98
3296,18
3298,54
3299,54
3300,89
3301,94
3302,15
3303,10
3304,70
3305,98
3306,12
3307,4
3308,4
3309,4
3310,84
3311,27
3312,35
3313,27
3314,95
3315,59
3316,89
3317,12
3318,15
3319,13
3320,65
3321,33
3322,1
3323,91
3324,37
3325,85
3326,93
3327,72
3328,93
3329,65
3330,11
3331,46
3332,64
3334,42
3335,13
3336,0
3337,68
3338,27
3339,0
3340,0
3341,0
3342,0
3343,0
3344,0
3345,0
3346,0
3347,0
3348,0
3349,0
3350,0
3351,11
3352,73
3353,11
3354,11
3355,11
3356,11
3357,11
3358,11
3359,11
3360,11
3361,11
3362,59
3363,37
3364,79
3365,16
3366,70
3367,70
3368,70
3369,70
3370,70
3371,43
3372,43
3373,43
3374,37
3375,15
3376,15
3377,37
3378,15
3379,2
3380,15
3381,93
3382,2
3383,97
3384,15
3385,4
3386,74
3387,7
3388,15
3389,15
3390,13
3391,13
3392,13
3393,13
3394,13
3395,13
3396,2
3397,13
3398,2
3399,2
3400,2
3401,10
3402,10
3403,10
3404,93
3405,94
3406,94
3407,84
3408,43
3409,85
3410,2
3411,17
3412,42
3413,16
3414,27
3415,27
3416,13
3417,70
3418,10
3419,94
3420,63
3421,40
3422,40
3423,43
3424,16
3425,70
3426,54
3427,82
3428,16
3429,46
3430,47
3431,0
3432,58
3434,26
3435,72
3436,72
3437,72
3438,72
3439,72
3440,72
3441,72
3442,72
3443,72
3444,72
3445,72
3446,72
3447,72
3448,72
3449,72
3450,72
3451,47
3452,21
3453,79
3454,74
3457,59
3458,20
3459,58
3460,67
3461,51
3462,40
3463,13
3464,93
3465,0
3466,62
3467,53
3468,99
3469,91
3470,16
3471,58
3472,70
3473,38
3474,85
3475,70
3476,91
3477,38
3478,62
3479,90
3480,10
3481,13
3482,27
3483,58
3484,22
3485,87
3486,10
3487,10
3488,96
3489,73
3490,7
3491,74
3492,74
3493,58
3494,80
3495,48
3496,17
3497,17
3499,92
3525,98
3526,82
3527,37
3528,34
3529,13
3530,43
3531,58
3532,80
3533,62
3534,95
3535,42
3536,91
3537,67
3538,2
3539,10
3540,87
3541,87
3542,73
3543,85
3544,10
3545,99
3546,95
3547,27
3548,18
3549,38
3550,49
3551,96
3552,96
3553,96
3554,96
3555,96
3556,96
3557,96
3558,96
3559,96
3560,96
3561,96
3562,96
3563,96
3564,96
3565,96
3566,96
3567,96
3568,96
3569,96
3570,96
3571,96
3572,96
3573,96
3574,96
3575,96
3576,96
3577,96
3578,96
3579,96
3580,96
3581,49
3582,49
3583,49
3584,49
3585,49
3586,49
3587,49
3588,49
3589,49
3590,49
3591,49
3592,49
3593,49
3594,49
3595,49
3596,49
3597,49
3598,49
3599,49
3600,49
3601,85
3602,16
3603,58
3604,89
3605,22
3606,65
3607,84
3608,1
3609,16
3610,1
3611,29
3612,16
3613,20
3614,20
3615,82
3616,48
3617,33
3618,10
3619,70
3620,23
3621,1
3622,1
3623,20
3624,88
3625,73
3626,41
3627,18
3628,38
3629,70
3630,87
3631,51
3632,1
3633,1
3634,85
3635,1
3636,38
3637,85
3638,18
3639,84
3640,85
3641,70
3642,86
3643,58
3646,85
3647,85
3648,85
3649,16
3650,98
3652,29
3653,41
3654,13
3655,74
3656,53
3657,40
3658,62
3659,76
3660,76
3661,58
3662,13
3663,93
3664,0
3665,98
3666,43
3667,59
3668,84
3669,93
3670,94
3671,29
3672,84
3673,34
3674,91
3676,0
3677,16
3678,7
3679,23
3681,2
3682,2
3683,2
3684,2
3685,84
3686,83
3687,82
3688,15
3689,34
3690,74
3691,86
3692,99
3693,96
3694,10
3695,80
3696,91
3697,99
3698,99
3699,94
3700,94
3701,27
3702,16
3703,3
3704,27
3705,59
3706,59
3707,70
3708,28
3709,16
3710,43
3711,91
3712,43
3713,7
3714,49
3715,33
3716,43
3717,85
3718,85
3719,94
3720,59
3721,31
3722,1
3723,16
3724,43
3725,88
3726,16
3727,0
3728,16
3729,96
3730,47
3731,79
3732,59
3733,0
3734,86
3735,87
3736,70
3737,70
3738,70
3739,16
3740,96
3741,31
3742,13
3743,18
3744,1
3745,59
3746,22
3748,25
3749,47
3750,34
3751,51
3752,27
3753,24
3754,40
3755,31
3756,22
3757,98
3758,33
3759,49
3760,16
3761,74
3762,70
3763,70
3764,70
3765,70
3766,70
3767,85
3768,10
3769,38
3770,34
3771,10
3772,23
3773,51
3774,17
3775,96
3776,33
3777,3
3778,15
3779,12
3780,46
3781,16
3782,16
3783,87
3784,33
3785,91
3786,85
3787,94
3788,34
3789,15
3790,10
3791,59
3792,93
3793,65
3794,69
3795,92
3796,22
3797,90
3798,45
3799,60
3800,11
3801,96
3802,33
3803,33
3804,0
3805,33
3806,3
3807,64
3808,44
3809,90
3810,84
3811,41
3812,31
3813,91
3814,13
3815,37
3816,43
3817,1
3818,7
3819,4
3820,10
3821,53
3822,73
3823,1
3824,37
3825,10
3826,95
3827,45
3828,80
3829,80
3830,10
3831,43
3832,43
3833,72
3834,82
3835,34
3836,16
3837,41
3838,47
3839,47
3840,47
3841,47
3842,47
3843,47
3844,47
3845,47
3846,47
3847,47
3848,47
3849,47
3850,47
3851,47
3852,47
3853,47
3854,47
3855,47
3856,47
3857,47
3858,47
3859,47
3860,47
3861,47
3862,47
3863,47
3864,47
3865,47
3866,47
3867,47
3868,47
3869,47
3870,47
3871,47
3872,47
3873,47
3874,47
3875,47
3876,47
3877,47
3878,47
3879,47
3880,47
3881,47
3882,47
3883,47
3884,47
3885,47
3886,47
3887,47
3888,47
3889,47
3890,47
3891,47
3892,47
3893,47
3894,47
3895,47
3896,47
3897,47
3898,47
3899,47
3900,47
3901,47
3902,47
3903,47
3904,47
3905,47
3906,47
3907,47
3908,47
3909,47
3910,47
3911,47
3912,47
3913,47
3914,49
3915,49
3916,49
3917,49
3918,49
3919,49
3920,49
3921,49
3922,49
3923,49
3924,49
3925,49
3926,49
3927,49
3928,0
3929,49
3930,0
3931,0
3932,0
3933,0
3934,0
3935,94
3936,94
3937,94
3938,0
3939,0
3940,0
3941,0
3942,0
3943,49
3944,49
3945,49
3946,49
3947,47
3948,47
3949,47
3950,47
3951,47
3952,47
3953,47
3954,0
3955,0
3956,0
3957,0
3958,49
3959,49
3960,49
3961,49
3962,49
3963,49
3964,49
3965,49
3966,49
3967,49
3968,49
3969,49
3970,0
3971,0
3972,47
3973,47
3974,47
3975,49
3976,49
3977,49
3978,49
3979,49
3980,49
3981,49
3982,49
3983,49
3984,49
3985,49
3986,49
3987,49
3988,49
3989,49
3990,0
3991,82
3992,82
3993,82
3994,82
3995,82
3996,49
3997,0
3998,0
3999,0
4000,0
4001,47
4002,33
4003,10
4004,20
4005,15
4006,98
4007,99
4008,97
4009,99
4010,88
4011,10
4012,17
4014,33
4015,70
4016,96
4017,33
4018,72
4019,27
4020,80
4021,10
4022,42
4023,93
4024,96
4025,93
4026,10
4027,24
4028,73
4029,32
4030,92
4031,88
4032,84
4033,92
4034,48
4035,69
4036,0
4037,2
4038,82
4039,10
4040,92
4041,92
4042,34
4043,96
4044,3
4045,7
4046,37
4047,33
4048,92
4049,3
4050,17
4051,94
4052,4
4053,85
4054,27
4055,14
4056,74
4057,65
4058,65
4059,89
4060,53
4061,9
4062,0
4063,45
4064,80
4065,28
4066,64
4067,67
4068,35
4069,35
4070,49
4071,49
4072,99
4073,73
4074,16
4075,70
4076,53
4077,42
4078,85
4081,10
4082,59
4084,82
4085,16
4086,29
4087,45
4088,29
4089,31
4090,16
4091,22
4092,16
4093,63
4094,82
4095,20
4096,38
4097,94
4098,41
4099,38
4101,95
4102,95
4103,95
4104,95
4105,95
4106,95
4107,95
4108,42
4109,42
4110,42
4111,42
4112,42
4113,42
4114,42
4115,42
4116,42
4117,46
4118,46
4119,46
4120,46
4121,46
4122,46
4123,46
4124,46
4125,46
4126,46
4127,46
4128,46
4129,46
4130,46
4131,46
4132,46
4133,46
4134,46
4135,46
4136,46
4137,46
4138,46
4139,46
4140,46
4141,46
4142,46
4143,46
4144,46
4145,46
4146,46
4147,46
4148,46
4149,46
4150,46
4151,46
4152,46
4153,46
4154,46
4155,46
4156,46
4157,46
4158,46
4159,46
4160,46
4161,46
4162,46
4163,46
4164,46
4165,46
4166,46
4167,46
4168,46
4169,46
4170,46
4171,46
4172,46
4173,46
4174,46
4175,46
4176,46
4177,46
4178,46
4179,46
4180,46
4181,46
4182,46
4183,46
4184,46
4185,46
4186,46
4187,46
4188,46
4189,46
4190,46
4191,46
4192,46
4193,46
4194,46
4195,46
4196,46
4197,46
4198,46
4199,46
4200,46
4201,13
4202,73
4203,32
4204,23
4205,67
4206,31
4207,99
4208,13
4209,65
4210,31
4211,37
4212,45
4213,96
4214,88
4215,59
4216,10
4217,51
4218,37
4219,55
4220,13
4221,4
4222,47
4223,33
4224,1
4225,20
4226,96
4227,86
4228,73
4229,27
4230,17
4231,0
4232,27
4233,33
4234,34
4235,85
4236,85
4237,27
4238,77
4239,89
4240,93
4241,35
4242,60
4243,73
4244,27
4245,46
4246,1
4247,95
4248,23
4249,80
4250,53
4251,76
4252,13
4253,99
4254,20
4255,10
4256,79
4257,41
4258,41
4259,41
4260,41
4261,15
4262,1
4263,1
4264,16
4265,74
4266,27
4267,76
4268,85
4269,10
4270,1
4271,0
4272,18
4273,11
4274,1
4275,1
4276,16
4277,13
4278,20
4279,32
4280,11
4281,1
4282,16
4283,42
4284,37
4285,76
4286,20
4287,25
4288,94
4289,96
4290,62
4291,54
4292,54
4293,2
4294,59
4295,99
4296,1
4297,94
4298,85
4299,85
4300,1
4301,85
4302,85
4303,15
4304,15
4305,85
4306,43
4307,46
4308,85
4309,16
4310,85
4311,15
4312,15
4313,1
4314,79
4315,13
4316,27
4318,54
4319,26
4320,11
4321,13
4322,84
4323,18
4324,72
4325,12
4326,53
4327,43
4328,42
4329,42
4330,42
4331,38
4332,98
4333,88
4334,45
4335,64
4336,89
4337,11
4338,11
4339,11
4340,16
4341,89
4342,64
4343,79
4344,87
4345,94
4346,64
4347,16
4348,94
4349,11
4350,81
4351,45
4352,80
4353,15
4354,53
4355,13
4356,7
4357,72
4358,7
4359,45
4360,43
4361,41
4362,41
4363,20
4364,88
4365,54
4366,76
4367,41
4368,15
4369,99
4370,88
4376,62
4377,94
4378,74
4379,94
4380,22
4381,48
4382,70
4383,43
4384,57
4385,11
4386,34
4387,76
4388,18
4389,27
4390,51
4391,20
4392,1
4393,59
4394,76
4395,48
4396,1
4397,1
4398,16
4399,98
4400,22
4401,82
4402,82
4403,82
4404,82
4405,82
4406,91
4407,91
4408,91
4409,91
4410,91
4411,91
4412,91
4413,94
4414,94
4415,94
4416,94
4417,94
4418,94
4419,94
4420,94
4421,85
4422,85
4423,85
4424,85
4425,85
4426,85
4427,15
4428,15
4429,15
4430,15
4431,15
4432,15
4433,15
4434,15
4435,43
4436,43
4437,43
4438,43
4439,43
4440,43
4441,43
4442,43
4443,43
4444,15
4445,15
4446,15
4447,15
4448,15
4449,15
4450,15
4451,15
4452,15
4453,15
4454,15
4455,15
4456,15
4457,15
4458,15
4459,15
4460,15
4461,80
4462,80
4463,80
4464,80
4465,85
4466,85
4467,85
4468,85
4469,85
4470,1
4471,85
4472,85
4473,85
4474,85
4475,85
4476,85
4477,15
4478,15
4479,15
4480,15
4481,15
4482,15
4483,93
4484,93
4485,93
4486,93
4487,93
4488,93
4489,15
4490,15
4491,85
4492,0
4493,15
4494,94
4495,15
4496,15
4497,10
4498,15
4499,15
4500,15
4506,92
4507,20
4508,16
4509,64
4510,85
4511,40
4512,64
4513,24
4514,59
4515,62
4516,70
4517,16
4518,0
4519,70
4520,16
4521,27
4522,31
4523,34
4524,28
4525,64
4526,85
4527,64
4528,2
4529,13
4530,98
4531,33
4532,86
4533,94
4534,93
4535,93
4536,93
4537,1
4538,74
4539,62
4540,76
4541,85
4542,68
4543,45
4544,18
4545,98
4546,41
4547,91
4549,99
4550,12
4551,53
4552,16
4553,41
4554,49
4555,13
4556,98
4557,11
4558,16
4560,24
4571,92
4581,91
4582,73
4583,20
4584,53
4585,62
4586,76
4587,16
4588,70
4589,76
4590,15
4591,59
4592,37
4593,16
4594,59
4595,94
4596,29
4597,74
4598,81
4599,85
4600,70
4602,20
4603,16
4604,33
4605,1
4606,85
4607,1
4608,86
4609,13
4610,13
4611,20
4612,76
4613,15
4614,11
4615,15
4616,37
4617,93
4618,37
4619,76
4620,93
4621,1
4622,1
4623,37
4624,80
4625,94
4626,93
4627,16
4628,1
4629,1
4630,1
4631,93
4632,37
4633,62
4634,15
4635,17
4636,27
4637,44
4638,95
4639,95
4640,95
4641,41
4642,95
4643,95
4644,15
4645,15
4646,43
4652,80
4653,93
4654,38
4655,62
4657,84
4658,84
4659,1
4660,70
4661,49
4662,11
4663,11
4664,88
4665,10
4666,95
4667,63
4668,41
4669,70
4670,3
4671,74
4672,51
4673,7
4674,59
4675,7
4676,37
4677,1
4678,99
4679,99
4680,43
4681,34
4682,80
4683,10
4684,59
4685,84
4686,33
4687,93
4689,73
4690,13
4691,73
4692,73
4693,73
4694,33
4695,99
4696,38
4697,38
4698,3
4699,27
4700,10
4701,11
4702,62
4703,62
4704,59
4705,20
4706,87
4707,59
4709,1
4710,28
4711,17
4712,16
4713,94
4714,70
4715,33
4716,69
4719,2
4720,95
4721,76
4722,11
4723,11
4724,20
4725,13
4726,13
4727,13
4728,13
4729,48
4730,38
4731,92
4732,67
4733,65
4734,85
4735,16
4736,10
4737,15
4738,18
4739,99
4742,77
4743,59
4744,76
4745,33
4746,95
4747,62
4748,82
4752,49
4753,49
4754,11
4755,27
4756,38
4757,15
4758,38
4759,77
4760,94
4761,87
4762,31
4763,11
4764,10
4765,10
4766,10
4767,33
4768,74
4769,74
4770,93
4773,13
4774,10
4775,69
4776,89
4777,0
4779,87
4780,89
4781,80
4782,49
4783,98
4784,17
4786,89
4787,93
4788,49
4789,59
4790,15
4792,29
4793,80
4794,37
4795,82
4796,7
4797,99
4798,99
4799,99
4800,99
4801,6
4802,6
4803,6
4804,6
4805,6
4806,6
4807,6
4808,6
4809,6
4810,6
4811,6
4812,6
4813,6
4814,6
4815,6
4816,6
4817,6
4818,6
4819,6
4820,6
4821,6
4822,6
4823,6
4824,6
4825,6
4826,6
4827,6
4828,6
4829,6
4830,6
4831,6
4832,6
4833,6
4834,6
4835,6
4836,6
4837,6
4838,6
4839,6
4840,6
4841,6
4842,6
4843,6
4844,6
4845,6
4846,6
4847,6
4848,6
4849,6
4850,6
4851,6
4852,6
4853,6
4854,6
4855,6
4856,6
4857,6
4858,6
4859,6
4860,6
4861,6
4862,6
4863,6
4864,6
4865,6
4866,6
4867,6
4868,6
4869,6
4870,6
4871,6
4872,6
4873,6
4874,6
4875,6
4876,6
4877,6
4878,6
4879,6
4880,6
4881,6
4882,6
4883,6
4884,6
4885,6
4886,6
4887,6
4888,6
4889,6
4890,6
4891,6
4892,6
4893,6
4894,6
4895,6
4896,6
4897,6
4898,6
4899,6
4900,6
4901,24
4902,68
4903,94
4904,58
4905,82
4906,10
4907,40
4908,28
4910,3
4911,2
4912,95
4913,68
4914,17
4915,93
4916,1
4917,16
4918,82
4919,13
4920,44
4921,24
4922,59
4923,37
4924,64
4925,72
4926,88
4927,72
4928,72
4929,59
4930,16
4931,91
4932,91
4934,60
4937,99
4938,31
4939,34
4940,17
4941,92
4942,8
4943,84
4944,85
4945,17
4946,43
4947,1
4948,59
4952,18
4953,2
4954,76
4955,37
4956,43
4957,43
4958,14
4959,15
4960,59
4961,93
4962,81
4963,10
4964,91
4965,91
4966,91
4967,81
4969,85
4970,10
4971,47
4972,34
4973,34
4974,42
4975,27
4976,42
4977,10
4978,42
4979,3
4980,3
4981,27
4982,43
4983,8
4984,70
4985,17
4986,63
4987,17
4988,17
4989,17
4990,17
4991,17
4992,92
4993,59
4994,44
4995,92
4996,33
4997,92
4998,73
4999,51
5000,51
5001,28
5002,17
5003,17
5004,86
5005,27
5006,70
5007,33
5008,76
5009,16
5010,31
5011,31
5012,31
5013,31
5014,31
5015,31
5016,31
5017,31
5018,31
5019,31
5020,31
5021,31
5022,31
5023,31
5024,31
5025,31
5026,31
5027,31
5028,31
5029,31
5030,31
5031,31
5032,31
5033,31
5034,31
5035,31
5036,31
5037,31
5038,31
5039,31
5040,31
5041,31
5042,31
5043,31
5044,31
5045,31
5046,31
5047,31
5048,31
5049,31
5050,31
5051,37
5052,82
5053,10
5054,33
5055,10
5056,10
5057,10
5058,10
5059,10
5060,10
5061,57
5062,16
5063,69
5064,17
5065,8
5066,1
5067,59
5068,20
5069,79
5070,79
5071,93
5073,33
5074,74
5075,91
5076,59
5077,88
5078,20
5079,82
5080,1
5083,76
5084,13
5085,10
5086,43
5087,33
5088,89
5089,87
5090,47
5091,33
5092,91
5093,1
5094,33
5098,99
5099,59
5100,72
5101,99
5102,85
5103,54
5106,22
5107,22
5108,22
5109,69
5110,3
5111,17
5112,46
5113,4
5114,76
5115,13
5116,11
5117,20
5118,1
5119,16
5120,91
5121,33
5122,59
5123,41
5124,85
5125,38
5127,73
5128,65
5129,2
5131,99
5132,46
5133,15
5134,99
5135,0
5136,27
5137,91
5140,1
5141,92
5142,82
5143,70
5144,34
5145,59
5146,95
5148,15
5149,16
5150,33
5151,33
5152,64
5153,82
5155,70
5156,85
5157,42
5159,29
5160,72
5161,91
5162,33
5163,33
5164,16
5165,93
5166,65
5167,48
5168,48
5169,35
5170,98
5171,73
5172,59
5173,20
5174,82
5175,16
5176,82
5177,32
5179,33
5180,89
5181,38
5182,91
5183,63
5184,38
5185,38
5186,38
5187,94
5191,44
5192,28
5193,10
5194,82
5195,7
5196,7
5197,34
5198,38
5199,27
5200,76
5201,97
5202,0
5203,99
5204,75
5205,41
5206,36
5207,41
5208,38
5209,99
5210,38
5211,27
5217,99
5218,65
5219,65
5220,65
5221,65
5222,65
5223,65
5224,65
5225,65
5226,13
5227,43
5228,82
5229,70
5230,90
5231,16
5232,65
5233,59
5234,15
5235,15
5236,15
5237,15
5238,15
5239,15
5240,15
5241,82
5242,72
5243,72
5244,72
5245,72
5246,47
5247,1
5248,70
5249,60
5251,16
5252,42
5253,62
5254,92
5255,11
5256,91
5257,85
5259,92
5260,93
5261,33
5262,3
5263,17
5264,92
5265,16
5266,84
5267,1
5268,33
5269,92
5270,33
5271,92
5272,27
5273,81
5274,47
5275,49
5276,49
5277,49
5278,49
5279,49
5280,49
5281,49
5282,49
5283,49
5284,49
5285,49
5286,49
5287,49
5288,49
5289,49
5290,49
5291,49
5292,49
5293,49
5294,49
5295,49
5296,49
5297,49
5298,49
5299,49
5300,49
5301,62
5302,74
5303,74
5304,32
5305,84
5306,59
5307,34
5308,33
5309,94
5310,43
5311,70
5312,24
5313,88
5314,72
5315,16
5317,85
5319,69
5320,94
5321,51
5324,40
5327,3
5328,10
5329,20
5330,38
5331,37
5332,38
5333,80
5334,13
5335,33
5336,49
5337,35
5338,76
5339,37
5340,1
5341,82
5342,92
5343,92
5344,42
5345,42
5346,42
5347,92
5348,70
5349,1
5350,64
5351,47
5352,74
5353,93
5354,16
5355,16
5356,76
5357,76
5358,76
5359,76
5360,76
5361,76
5362,76
5363,76
5364,76
5365,2
5366,2
5367,2
5368,2
5369,2
5370,2
5371,2
5372,2
5373,2
5374,70
5375,70
5376,1
5377,70
5378,70
5379,1
5380,1
5381,1
5382,1
5383,37
5384,37
5385,16
5386,37
5387,16
5388,41
5389,41
5390,41
5391,41
5392,41
5393,41
5394,41
5395,41
5396,41
5397,12
5398,12
5399,31
5400,15
5401,1
5402,54
5403,15
5404,17
5405,16
5406,60
5407,4
5408,38
5409,46
5410,46
5411,46
5412,46
5413,46
5414,46
5415,46
5416,46
5417,92
5418,64
5419,99
5420,13
5421,70
5422,1
5424,8
5425,38
5426,17
5427,47
5428,38
5429,88
5430,54
5431,49
5432,69
5433,37
5434,21
5435,33
5436,37
5437,41
5438,17
5439,65
5440,65
5441,65
5442,65
5443,65
5444,65
5445,65
5446,65
5447,65
5448,65
5449,65
5450,65
5451,65
5452,65
5453,65
5454,65
5455,65
5456,65
5457,65
5458,65
5459,65
5460,65
5461,65
5462,65
5463,65
5464,65
5465,65
5466,65
5467,49
5468,49
5469,49
5470,49
5471,49
5472,0
5473,65
5474,65
5475,65
5476,65
5477,65
5478,65
5479,65
5480,65
5481,65
5482,65
5483,65
5484,65
5485,65
5486,65
5487,65
5488,65
5489,65
5490,65
5491,65
5492,65
5493,65
5494,0
5495,0
5496,0
5497,0
5498,0
5499,0
5500,8
5501,65
5502,65
5503,65
5504,65
5505,65
5506,65
5507,65
5508,65
5509,65
5510,65
5511,65
5512,65
5513,65
5514,65
5515,65
5516,65
5517,65
5518,65
5519,65
5520,65
5521,65
5522,65
5523,65
5524,65
5525,65
5526,65
5527,65
5528,65
5529,65
5530,65
5531,65
5532,65
5533,65
5534,65
5535,65
5536,65
5537,65
5538,65
5539,65
5540,65
5541,65
5542,65
5543,49
5544,49
5545,49
5546,49
5547,49
5548,49
5549,49
5550,49
5551,49
5552,49
5553,49
5554,49
5555,49
5556,49
5557,49
5558,49
5559,49
5560,49
5561,65
5562,65
5563,65
5564,49
5565,65
5566,65
5567,65
5568,65
5569,49
5570,65
5571,49
5572,0
5573,0
5574,0
5575,0
5576,0
5577,0
5578,49
5579,49
5580,49
5581,49
5582,49
5583,91
5584,49
5585,49
5586,49
5587,49
5588,49
5589,49
5590,72
5591,57
5592,49
5593,13
5594,13
5595,13
5596,13
5597,13
5598,13
5599,13
5600,49
5601,17
5602,17
5603,72
5604,93
5605,64
5606,82
5608,18
5609,45
5610,16
5611,65
5612,72
5614,68
5615,74
5616,38
5617,17
5618,10
5619,45
5620,51
5621,73
5622,37
5623,92
5624,89
5625,98
5626,70
5628,99
5629,17
5630,20
5631,92
5632,92
5633,22
5636,85
5637,49
5638,13
5639,31
5640,49
5641,11
5642,59
5643,15
5645,51
5646,51
5647,51
5648,51
5649,51
5650,51
5651,20
5652,20
5654,93
5655,31
5656,26
5657,20
5658,7
5659,49
5660,17
5661,22
5662,57
5663,15
5664,72
5665,72
5666,72
5667,72
5668,72
5669,89
5670,22
5671,88
5672,33
5673,92
5674,92
5675,57
5676,92
5677,22
5678,48
5679,48
5680,48
5681,11
5682,11
5683,11
5684,20
5685,14
5686,27
5687,18
5688,84
5689,84
5690,84
5691,84
5692,84
5693,84
5694,79
5695,33
5696,41
5697,82
5698,10
5699,90
5700,94
5701,3
5702,88
5703,25
5704,80
5705,37
5706,81
5707,86
5708,94
5709,47
5710,40
5712,51
5713,22
5715,83
5716,47
5717,11
5718,27
5719,94
5720,99
5721,87
5722,82
5723,85
5724,34
5725,74
5726,74
5727,3
5728,49
5729,86
5730,3
5731,17
5732,3
5733,13
5734,18
5735,59
5736,1
5737,59
5738,7
5739,54
5740,11
5741,87
5742,35
5743,33
5744,0
5745,82
5746,82
5747,92
5748,22
5749,10
5750,46
5751,46
5752,46
5753,46
5754,88
5755,15
5756,0
5757,94
5758,16
5759,16
5760,84
5761,84
5762,8
5763,28
5764,90
5765,40
5766,15
5767,31
5768,77
5769,35
5770,17
5771,51
5772,20
5773,85
5774,16
5775,11
5776,16
5777,85
5778,92
5779,87
5780,17
5782,43
5783,43
5784,43
5785,43
5786,43
5787,43
5788,43
5789,42
5790,10
5791,3
5792,74
5793,48
5794,94
5795,16
5796,74
5797,92
5798,1
5799,13
5800,59
5802,95
5803,80
5804,3
5805,91
5806,10
5807,93
5808,42
5809,42
5810,42
5811,42
5812,42
5813,42
5814,42
5815,33
5816,42
5817,62
5818,70
5819,70
5820,70
5821,70
5822,70
5823,70
5824,70
5825,15
5826,13
5827,11
5828,17
5829,70
5830,92
5831,20
5832,33
5833,70
5834,74
5835,74
5836,80
5837,80
5838,80
5839,80
5840,80
5841,80
5842,80
5843,1
5844,3
5845,3
5846,3
5847,43
5848,37
5849,11
5850,41
5851,41
5852,41
5853,41
5854,41
5855,41
5856,41
5857,41
5858,41
5859,41
5860,41
5861,41
5862,41
5863,41
5864,41
5865,41
5866,16
5867,3
5868,24
5869,37
5870,59
5871,22
5872,68
5873,0
5874,17
5875,17
5876,13
5882,17
5883,77
5887,89
5888,89
5889,55
5890,68
5891,84
5893,92
5894,44
5895,62
5896,94
5897,16
5898,82
5899,80
5900,3
5901,33
5902,74
5903,97
5904,97
5905,97
5906,97
5907,97
5908,97
5909,97
5910,97
5911,97
5912,97
5913,97
5914,97
5915,97
5916,97
5917,97
5918,97
5919,97
5920,97
5921,97
5922,97
5923,97
5924,97
5925,97
5926,97
5927,97
5928,97
5929,97
5930,97
5931,97
5932,97
5933,97
5934,97
5935,97
5936,97
5937,97
5938,97
5939,97
5940,97
5941,97
5942,97
5943,97
5944,97
5945,97
5946,97
5947,3
5948,92
5949,57
5950,46
5951,59
5952,17
5953,82
5954,20
5955,92
5956,59
5957,74
5958,80
5959,91
5960,82
5961,16
5962,1
5963,57
5964,93
5965,44
5966,29
5967,29
5968,29
5969,29
5970,1
5971,94
5972,35
5973,76
5974,76
5975,76
5976,76
5977,16
5978,13
5979,89
5980,43
5981,86
5982,56
5983,89
5984,45
5986,76
5987,97
5988,0
5989,92
5990,94
5991,16
5992,4
5993,92
5994,11
5995,34
5996,87
5997,96
5998,91
5999,16
6001,17
6002,70
6003,69
6005,93
6006,85
6007,85
6008,59
6009,59
6010,33
6011,94
6012,59
6013,94
6014,7
6015,22
6016,94
6017,59
6018,46
6019,23
6020,59
6021,91
6022,49
6023,76
6024,73
6025,99
6026,9
6027,17
6028,37
6029,1
6030,74
6031,13
6032,88
6033,93
6034,38
6035,10
6036,99
6037,94
6038,26
6039,85
6040,48
6041,7
6042,13
6043,97
6044,16
6045,70
6046,91
6047,91
6048,91
6049,13
6050,59
6051,0
6052,32
6053,94
6054,80
6055,17
6056,93
6057,37
6058,2
6059,93
6060,37
6061,38
6062,98
6063,17
6064,46
6065,93
6066,91
6067,17
6068,17
6069,17
6070,65
6071,17
6072,86
6073,82
6074,38
6075,94
6076,70
6077,95
6078,73
6080,95
6081,99
6082,22
6083,22
6085,45
6086,29
6087,76
6088,38
6089,49
6090,74
6091,70
6092,18
6093,13
6094,41
6095,94
6096,94
6097,93
6098,1
6100,92
6101,20
6102,37
6103,37
6104,4
6105,94
6106,2
6107,26
6108,86
6109,8
6111,27
6112,62
6113,16
6114,17
6115,59
6116,15
6117,64
6118,37
6119,93
6120,22
6121,17
6122,80
6123,18
6124,1
6125,2
6126,58
6127,44
